id,record_id,name,format,url,description
9732,CS--Topsoil-Carbon---Carbon--concentration,SO.SoilTheme.CarbonConcentration,ogc:wms,https%3A%2F%2Fcatalogue.ceh.ac.uk%2Fmaps%2F6372b558-ba64-4fbe-8766-019e01535b37%3F,NULL
9734,a6e55e45-e6f4-48a5-8aa9-c1648fd06a69,WATER_MM:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_MAL_AETI_M%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Malwathu Oya West Sub Catchment
9737,CS--Topsoil-Nutrients---Olsen-P,SO.SoilTheme.OlsenPhosphorus,ogc:wms,https%3A%2F%2Fcatalogue.ceh.ac.uk%2Fmaps%2F6372b558-ba64-4fbe-8766-019e01535b37%3F,NULL
9740,60870bbf-1674-4685-9a81-5aa7c2851b94,WATER_MM:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_SED_AETI_M%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Senegal Delta
9747,CS--Topsoil-Carbon---loss-on-ignition,SO.SoilTheme.CarbonConcentration,ogc:wms,https%3A%2F%2Fcatalogue.ceh.ac.uk%2Fmaps%2F6372b558-ba64-4fbe-8766-019e01535b37%3F,NULL
9769,a7854145-c70a-4bd5-8d26-c221e518aca6,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_YAN_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Yanze catchment
9774,75aad96d-8d8a-4f5d-a13b-8b003e7ac911,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_MUV_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Muvumba catchment
9778,c6b38c50-88fd-11da-a88f-000d939bc5d8,geonetwork:s_cpcom1_3814,OGC:WMS-1.1.1-http-get-map,https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgeonetwork%2Fwms%3Fstyles%3Dgeonetwork_s_cpcom1_3814_style,Suitability for commercial farming and potential yield (crops/y) of Common carp
9780,NSRI-detailed-soil-mapping,WMS,ogc:wms,http%3A%2F%2Fwww.landis.org.uk%2Farcgis%2Fservices%2FUKSoilObservatory%2FDetailedSoilMapping_Cranfield%2FMapServer%2FWmsServer%3F,NULL
9784,d2fc17f6-db91-4733-acac-fbf5164182ee,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL2_AETI_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Dekadal)
9791,bea1f740-88fd-11da-a88f-000d939bc5d8,geonetwork:s_tlcom1_3812,OGC:WMS-1.1.1-http-get-map,https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgeonetwork%2Fwms%3Fstyles%3Dgeonetwork_s_tlcom1_3812_style,Suitability for commercial farming and potential yield (crops/y) of Nile tilapia
9793,cf0826f2-a9ad-4bae-a2b8-1fde3eebf720,WATER_MM:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL2_E_A%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Evaporation (Annual)
9795,National-Soil-Map-of-Scotland,WMS,ogc:wms,http%3A%2F%2Fdruid.hutton.ac.uk%2Farcgis%2Fservices%2FHutton_Map_Extents_WGS84%2FMapServer%2FWMSServer%3F,NULL
9799,c8193fe8-4fa5-4df3-8cb4-15bc2a250462,WATER_MM:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_SED_E_A%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Evaporation (Senegal Delta
9806,Soil-Layer-depth-50k,"Parent.Material.Soil.layer.thickness, Parent.Material.Soil.layer.thickness.1km",ogc:wms,https%3A%2F%2Fmap.bgs.ac.uk%2Farcgis%2Fservices%2FUKSO%2FUKSO_BGS%2FMapServer%2FWMSServer%3F,NULL
9808,def62b88-4305-460e-924e-815596bc0220,WATER_MM:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_MAL_AETI_A%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Malwathu Oya West Sub Catchment
9810,3480d264-b480-4a3b-8987-01a9684079cc,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_AWA_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Awash
9814,f6321e3e-d4f1-4ae5-9859-e245b64f8a19,WPR:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_KOG_GBWP_S%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,"Gross Biomass Water Productivity (Koga, Ethiopia - Seasonal - 30m)"
9816,Soil-map-for-England-and-Wales,WMS,ogc:wms,http%3A%2F%2Fwww.landis.org.uk%2Farcgis%2Fservices%2FUKSoilObservatory%2FSoilscapes_Cranfield%2FMapServer%2FWmsServer%3F,NULL
9821,beb9c500-88fd-11da-a88f-000d939bc5d8,geonetwork:s_smallc_3815,OGC:WMS-1.1.1-http-get-map,https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgeonetwork%2Fwms%3Fstyles%3Dgeonetwork_s_smallc_3815_style,"Suitability for small-scale farming and potential yield (crops/y) of Nile tilapia, African catfish and Common carp"
9824,Subsoil-Carbonate-Content-50k,Parent.Material.Parent.calcareous.content,ogc:wms,https%3A%2F%2Fmap.bgs.ac.uk%2Farcgis%2Fservices%2FUKSO%2FUKSO_BGS%2FMapServer%2FWMSServer%3F,NULL
9826,8073916b-a176-41df-8196-bb88fe827210,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_LAM_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Lamego
9828,Topsoil-pH-of-Scottish-soils,WMS,ogc:wms,http%3A%2F%2FDRUID.HUTTON.AC.UK%2Farcgis%2Fservices%2FHutton_Soil_pH%2FMapServer%2FWMSServer%3F,NULL
9830,4db2d9c7-5d60-405f-84bd-2d866559a225,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_ODN_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Office du Niger
9832,Topsoil-Texture-in-Scotland,WMS,ogc:wms,http%3A%2F%2FDRUID.HUTTON.AC.UK%2Farcgis%2Fservices%2FHutton_SoilTexture%2FMapServer%2FWMSServer%3F,NULL
9835,soil-texture,"Parent.Material.Soil.texture.simple, Parent.Material.Soil.texture.simple.1km",ogc:wms,https%3A%2F%2Fmap.bgs.ac.uk%2Farcgis%2Fservices%2FUKSO%2FUKSO_BGS%2FMapServer%2FWMSServer%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities%26,NULL
9837,7a0f1cbf-9f3d-4ac3-a62c-16f460ab0758,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_LAK_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Lower Akagera
9840,f890f1a5-1081-4d0b-a2a6-e1c5c1b20ae4,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_ZAN_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Zankalon
9845,1c6133b7-38f8-4b8b-b48a-7c3136329d35,WATER_MM:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_YAN_AETI_A%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Yanze catchment
9848,dba089a3-540b-43f5-ad7b-257c551d59a8,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_BUS_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Busia
9851,c67e41d8-4e33-48f3-b45f-350b547ff016,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_BKA_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Bekaa
9855,693b46d9-d14b-4f37-80e5-7f64713a0189,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_SED_AETI_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Senegal Delta
9860,d79c5bd3-b42a-4a9d-a33d-3b2ab6be89b5,WPR:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL1_NBWP_A%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Net Biomass Water Productivity (Africa and Near East - Annual - 250m)
9882,a95fa045-789e-4e85-93e1-b05fa09a9667,WATER_MM:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_YAN_AETI_M%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Yanze catchment
9897,254f14c6-1cb7-4bee-b5ba-7647068dbb21,WPR:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_BKA_GBWP_S%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Gross Biomass Water Productivity (Bekaa
9900,4e448356-b59c-4b42-b64a-574772ea4bbb,WPR:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_ZAN_GBWP_S%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Gross Biomass Water Productivity (Zankalon
9902,10256e65-3086-4318-afa6-2264501ff4e4,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL2_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Dekadal)
9904,38687cf6-4bb9-43a4-a54c-03d1347b8a75,NZ.HazardArea,OGC:WMS-1.1.1-http-get-map,https%3A%2F%2Fwms.mapama.gob.es%2Fsig%2FBiodiversidad%2FINESErosionPotencial%2Fwms.aspx,Erosión Potencial
9906,93df2c3a-dc9b-4372-9b9b-ad9cb5e18814,BIOSOIL Austria (SOIL),OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F000602%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,Soil horizon description
9909,0f16e3cb-b174-4f22-951c-38ef248fbb9c,WATER_MM:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_SED_AETI_A%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Senegal Delta
9911,91319a0e-e25c-4e00-924b-d13fd4de14f0,geonetwork:Aggregatedlandcover,OGC:WMS-1.1.1-http-get-map,http%3A%2F%2Flocalhost%3A8080%2Fgeoserver%2Fwms,NULL
9912,ed3f5d2c-e867-40cd-b3f7-fcf4cba716c2,WPR:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_SED_GBWP_S%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Gross Biomass Water Productivity (Senegal Delta
9914,bb4d5946-0702-4851-af0c-f8d96bc1602e,WATER_MM:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_MAL_E_A%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Evaporation (Malwathu Oya West Sub Catchment
9916,b0ab02b4-f172-41fb-ade8-cc3c46b322df,BORIS_2018,OGC:WMS-http-get-map,https%3A%2F%2Finspire.lfrz.gv.at%2F000806%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,BORIS_2018
9919,b0ab02b4-f172-41fb-ade8-cc3c46b322df,BORIS Bodeninformationssystem,OGC:WFS-http-get-capabilities,https%3A%2F%2Fhaleconnect.com%2Fows%2Fservices%2Forg.224.7bb653af-d47e-4231-9496-1e6552cacaa3_wfs%3FSERVICE%3DWFS%26REQUEST%3DGetCapabilities%26VERSION%3D2.0.0,BORIS Bodeninformationssystem
9920,b0ab02b4-f172-41fb-ade8-cc3c46b322df,NULL,OGC:WMS-http-get-map,https%3A%2F%2Fhaleconnect.com%2Fows%2Fservices%2Forg.224.7bb653af-d47e-4231-9496-1e6552cacaa3_wms%3FSERVICE%3DWMS%26REQUEST%3DGetCapabilities%26VERSION%3D1.3.0,BORIS - Bodeninformationssystem Österreich
9921,3141c4ea-647b-4028-a90b-c1a9219db9fd,WATER_MM:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL2_AETI_A%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Annual)
9926,6c34ec8b-f31e-4976-9344-fd11b738a850,SOLAW:dom_lu_38215,OGC:WMS-1.1.1-http-get-map,https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fsolaw%2Fwms%3Fstyles%3Dsolaw_dom_lu_38215_style,Dominant Land Cover and Use
9927,5997b6fd-8936-456a-807c-2d3582f62e38,WPR:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_GEZ_GBWP_S%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Gross Biomass Water Productivity (Gezira
9931,6afa5b5b-bb32-4a2a-8592-c2099b6e4d3d,WATER_MM:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL2_AETI_M%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration and Interception (Monthly)
9936,086f1583-8e75-4775-8252-fabe6cc4c73b,WATER_MM:DEKAD:10-DAYS,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_SED_T_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Transpiration (Senegal Delta
9989,24df3a0d-28d4-4c47-bb9a-1ea744ab4b71,NULL,WMS Get Capabilities Services 1.1.1,https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FETAF%2Fwms%3FVERSION%3D1.1.1,RHM Ensemble - Annual Evapotranspiration (Future)
9993,409fac90-4c8b-446b-99bd-a822f03108bf,NULL,WMS Get Capabilities Services 1.1.1,https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FETMRP%2Fwms%3FVERSION%3D1.1.1,RHM Ensemble - Monthly Evapotranspiration (Reference Period)
10003,def113dd-851f-4e45-ae3d-4ed17aa891ba,NULL,OGC:WMS-1.1.1-http-get-capabilities,https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FROARP%2Fwms%3FVERSION%3D1.1.1,RHM Ensemble - Annual Runoff (Reference Period)
10020,fb89aca0-bef6-46d0-9ab5-3ec93fb68b03,RICCAR:etmf,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms,RHM Ensemble - Monthly Evapotranspiration (Future)
10026,303ceaa4-9375-4f42-8a00-d091adcd3ae0,fs_level_1_2010_56894,OGC:WMS,https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgeonetwork%2Fwms,"Africa Farming Systems 2015 Level 1 - Farming Systems for the Africa region at the continental level to capture current spatial extent of systems and provide a basis for updated analysis, trends, issues and strategic priorities for each system."
10027,303ceaa4-9375-4f42-8a00-d091adcd3ae0,fs_level_2_2010_56894,OGC:WMS,https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgeonetwork%2Fwms%3Fservice%3DWMS,Africa Farming Systems 2015 Level 2
10034,1a16f815-5452-4ed9-94e4-1e25c5191e01,NULL,WMS Get Capabilities Services 1.1.1,https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FETARP%2Fwms%3FVERSION%3D1.1.1,RHM Ensemble - Annual Evapotranspiration (Reference Period)
10039,17b86ea9-c932-47d8-a2cd-a7590cd0072c,WPR:YEAR:YEAR,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL2_GBWP_S%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Gross Biomass Water Productivity (Africa and Near East - Seasonal - 100m)
10256,78f93047-74f8-4419-ac3d-fc62e4b0477b,geonetwork:phy_landf_7386,OGC:WMS,https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgeonetwork%2Fwms,Physiography of North and Central Eurasia Landform
10260,Carte-des-sols-1100'000,WMS,ogc:wms,http%3A%2F%2Fws.geoportail.lu%2F250k,NULL
10261,Carte-des-sols-1100'000,WMS,ogc:wms,https%3A%2F%2Fdata.public.lu%2Ffr%2Fdatasets%2Fr%2F79ae39b4-9a86-4693-88d9-fdfc51a2f139,NULL
10265,Mapa-kategorii-glebowych,WMS,ogc:wms,http%3A%2F%2Fmapy.geoportal.gov.pl%2Fwss%2Fservice%2Fpub%2Fguest%2FG2_GO_WMS%2FMapServer%2FWMSServer%3F,NULL
10271,Pôdna-mapa-Slovenska-v-mierke-1400-000,WMS,ogc:wms,http%3A%2F%2Fsscri.vupop.sk%2Farcgis%2Fservices%2Fvupop_wms%2FMapServer%2FWMSServer%3FREQUEST%3DGetCapabilities%26SERVICE%3DWMS%26VERSION%3D1.3.0,NULL
10282,Čiastkový-monitorovací-systém---PÔDA,WFS,ogc:wfs,http%3A%2F%2Fsscri.vupop.sk%2Farcgis%2Fservices%2FCMS%2Fcms_wfs%2FMapServer%2FWFSServer%3Frequest%3DGetCapabilities%26service%3DWFS%26VERSION%3D1.1.0,NULL
10323,6cd66f9c-6a16-47f3-b79e-c88675de7d1d,NZ.HazardArea,OGC:WMS-1.1.1-http-get-map,https%3A%2F%2Fwms.mapama.gob.es%2Fsig%2FBiodiversidad%2FINESErosionEolica%2Fwms.aspx,Erosión Eólica
10328,6fd05da0-853c-11db-b9b2-000d939bc5d8,geonetwork:major_soil_14129,OGC:WMS-1.1.1-http-get-map,https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgeonetwork%2Fwms%3F,Major soil groups of the world (FGGD)
10370,Soil-organic-carbon-content-of-scottish-topsoil,WMS,ogc:wms,http%3A%2F%2Fdruid.hutton.ac.uk%2Farcgis%2Fservices%2FGSSOIL_TOC%2FMapServer%2FWMSServer%3F,NULL
10377,1689d1b7-ef22-417a-becd-d8d9a8a90a10,Bodemgebruik - Land Cover (INSPIRE geharmoniseerd) WMS,OGC:WMS,https%3A%2F%2Fservice.pdok.nl%2Fkadaster%2Flc%2Fwms%2Fv1_0%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
10378,1689d1b7-ef22-417a-becd-d8d9a8a90a10,Bodemgebruik - Land Cover (INSPIRE geharmoniseerd) WFS,OGC:WFS,https%3A%2F%2Fservice.pdok.nl%2Fkadaster%2Flc%2Fwfs%2Fv1_0%3Frequest%3DGetCapabilities%26service%3DWFS,NULL
10380,cc10b8b5-6e70-4fd5-b207-aa6562c5e5aa,WFS,OGC:WFS,https%3A%2F%2Fservice.pdok.nl%2Frvo%2Freferentiepercelen%2Fwfs%2Fv1_0%3Frequest%3DGetCapabilities%26service%3DWFS,NULL
10381,f2f1f877-05f8-4e92-b401-cdc509238e4b,altr_a14_ri_bodemctotaal,OGC:WMS,http%3A%2F%2Fdata.rivm.nl%2Fgeo%2Fank%2Fwms%3F,PotentiÃÂ«le bodemkoolstofvastlegging realistisch totaal voor alle maatregelen
10382,f2f1f877-05f8-4e92-b401-cdc509238e4b,altr_a14_ri_bodemctotaal,OGC:WFS,http%3A%2F%2Fdata.rivm.nl%2Fgeo%2Fank%2Fwfs%3F,NULL
10383,0e4c899b-42b1-4654-906e-4ad2a8d838cb,BRO - Bodemkaart (SGM) WMS,OGC:WMS,https%3A%2F%2Fservice.pdok.nl%2Fbzk%2Fbro-bodemkaart%2Fwms%2Fv1_0%3Frequest%3DgetCapabilities%26service%3DWMS,BRO Bodemkaart van Nederland
10385,6318009c-7b11-4ab9-9929-735584dfb692,WMS Existing Land Use NL,OGC:WMS,https%3A%2F%2Fservice.pdok.nl%2Fcbs%2Flanduse%2Fwms%2Fv1_0%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
10386,6318009c-7b11-4ab9-9929-735584dfb692,WFS Existing Land Use NL,OGC:WFS,https%3A%2F%2Fservice.pdok.nl%2Fcbs%2Flanduse%2Fwfs%2Fv1_0%3Frequest%3DGetCapabilities%26service%3DWFS,NULL
10390,d9bf1ce1-5197-409e-b19e-340e50afafc4,bestandbodemgebruik_2017_hoofdgroep,OGC:WMS,https%3A%2F%2Fservice.pdok.nl%2Fcbs%2Fbestandbodemgebruik%2F2017%2Fwms%2Fv1_0%3Frequest%3DgetCapabilities%26service%3DWMS,Bestand Bodemgebruik 2017 hoofdgroep
10392,d9bf1ce1-5197-409e-b19e-340e50afafc4,bestandbodemgebruik:BBG2017,OGC:WFS,https%3A%2F%2Fservice.pdok.nl%2Fcbs%2Fbestandbodemgebruik%2F2017%2Fwfs%2Fv1_0%3Frequest%3DgetCapabilities%26service%3DWFS,CBS Bestand Bodemgebruik 2017
10394,{c60fabfd-d6ba-429a-b2d7-fea4bda8b09e},geogwd_bdmkrtzldvvl,OGC:WMS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Fbodem%2Fwms%3Frequest%3DGetCapabilities,Bodemkaart Zeeland
10395,{c60fabfd-d6ba-429a-b2d7-fea4bda8b09e},geogwd_bdmkrtzldvvl,OGC:WFS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Fbodem%2Fwfs%3Frequest%3DGetCapabilities,Bodemkaart Zeeland
10398,1ec5bc2f-a82e-467d-8e22-3e035419db2e,GEONAM_AKK_BWGSHRST,OGC:WMS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Frasters%2Fwms%3Frequest%3DGetCapabilities,Bodemkundige geschiktheid voor akkerbouw
10399,1ec5bc2f-a82e-467d-8e22-3e035419db2e,GEONAM_AKK_BWGSHRST,OGC:WCS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Frasters%2Fwcs%3Frequest%3DGetCapabilities,Bodemkundige geschiktheid voor akkerbouw
10400,264bf251-8c0b-4a7b-aa46-5017ba176ac3,GEONAM_KLKGHLTLGRST,OGC:WMS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Frasters%2Fwms%3Frequest%3DGetCapabilities,Kalkgehalte toplaag van de bodem
10401,264bf251-8c0b-4a7b-aa46-5017ba176ac3,GEONAM_KLKGHLTLGRST,OGC:WCS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Frasters%2Fwcs%3Frequest%3DGetCapabilities,Kalkgehalte toplaag van de bodem
10402,aed54b04-03fe-4751-8889-9663f10ce9c4,GEONAM_ZGRTLGRST,OGC:WMS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Frasters%2Fwms%3Frequest%3DGetCapabilities,Zuurgraad toplaag van de bodem
10403,aed54b04-03fe-4751-8889-9663f10ce9c4,GEONAM_ZGRTLGRST,OGC:WCS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Frasters%2Fwcs%3Frequest%3DGetCapabilities,Zuurgraad toplaag van de bodem
10404,c149614e-773c-4b56-80bf-cef91f7dc42c,GEONAM_ORGSTFTLGRST,OGC:WMS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Frasters%2Fwms%3Frequest%3DGetCapabilities,Organische stofgehalte toplaag van de bodem
10405,c149614e-773c-4b56-80bf-cef91f7dc42c,GEONAM_ORGSTFTLGRST,OGC:WCS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Frasters%2Fwcs%3Frequest%3DGetCapabilities,Organische stofgehalte toplaag van de bodem
10406,431657a6-c438-4fd9-b588-35bc5fec52a2,geonam_bdmtpskrtvlk,OGC:WMS,https%3A%2F%2Fopengeodata.zeeland.nl%2Fgeoserver%2Fbodem%2Fwms%3Frequest%3DGetCapabilities,Bodemtoepassingskaart
